01/13/2016                                                                                                                                                       routing check for SNP                                                                                                                                                          1
routing check for SNP
Material	Group	Act	Ctrl	    StdVal	Base Quantity	Unit	phas	Plnt	Valid From	Task list description	Usage	DeID	DelFg	GrC	Stat	Work ctr	Operation short text	Un	T	Created	Created by	Seq.	Relevancy to Costing Indicator	Subcontr.	Info rec.	POrg	Cost Elem.	Old task list no.	ActTyp	B	GrC	Fld key	ActTyp	StdVal	Unit
35577D17-AUTU21T	50374819	0010	ZP01	      1.0	       8,290	HR	T	ATK5	01/01/2012	ATK5-35577D17-AUTU21T	1			1	4	SVM1032T	UNIT BASED	EA	N	08/31/2012	AGANESH	0									1	UNIT			
35577D17-AUTU21T	50374819	0020	PP01	        1	       1,000	S	T	ATK5	01/01/2012	ATK5-35577D17-AUTU21T	1			1	4	DUMMY	TEST	EA	N	08/31/2012	AGANESH	0									1				
35577D17-AUTU21T	50374819	0100	ZP04	        0	       1,000	MIN	T	ATK5	01/01/2012	ATK5-35577D17-AUTU21T	1			1	4		TEST	EA	N	08/31/2012	AGANESH	0	X		5500080516	CPO1	650071				1				
35577D17-AUTU21T	50374820	0010	ZP01	      1.0	       7,405	HR	T	LNG5	01/01/2012	LNG5-35577D17-AUTU21T	1			1	4	SVM1012T	TEST	EA	N	08/31/2012	AGANESH	0									1				
35577D17-AUTU21T	50374820	0020	ZP01	      1.0	       7,405	HR	T	LNG5	01/01/2012	LNG5-35577D17-AUTU21T	1			1	4	SVM1014T	TEST	EA	N	08/31/2012	AGANESH	0									1				
35577D17-AUTU21T	50374820	0030	ZP01	        1	       1,000	S	T	LNG5	01/01/2012	LNG5-35577D17-AUTU21T	1			1	4	DUMMY	TEST	EA	N	08/31/2012	AGANESH	0									1				
35577D17-AUTU21T	50374820	0100	ZP04	        0	       1,000	MIN	T	LNG5	01/01/2012	LNG5-35577D17-AUTU21T	1			1	4		TEST	EA	N	08/31/2012	AGANESH	0	X		5500070212	CPO1	650071				1				
35577D17-AUTU21T	50381873	0010	ZP01	      100	       1,000	MIN	T	ATP6	01/01/2008	ATP6-35577D17-AUTU21T	1			1	4	AUTT	UNIT BASED	EA	N	11/29/2012	MGRAY	0									1	UNIT			
35577D17-AUTU21T	50381873	0020	PP01	        1	       1,000	S	T	ATP6	01/01/2008	ATP6-35577D17-AUTU21T	1			1	4	DUMMY	TEST	EA	N	11/29/2012	MGRAY	0									1				
35577D17-AUTU21T	50381873	0100	ZP04	        0	       1,000	MIN	T	ATP6	01/01/2008	ATP6-35577D17-AUTU21T	1			1	4		Final Test	EA	N	11/29/2012	MGRAY	0	X		5500080828	CPO1	650071				1				
35577D17-AUTU22A	50374821	0010	PP01	      100	       1,000	MIN	A	ATK5	01/01/2012	ATK5-35577D17-AUTU22A	1			1	4	AUTACU	ASSEMBLY	EA	N	08/31/2012	AGANESH	0									1				
35577D17-AUTU22A	50374821	0020	PP01	        1	       1,000	S	A	ATK5	01/01/2012	ATK5-35577D17-AUTU22A	1			1	4	DUMMY	ASSEMBLY	EA	N	08/31/2012	AGANESH	0									1				
35577D17-AUTU22A	50374821	0100	ZP04	  980.010	       1,000	S	A	ATK5	01/01/2012	ATK5-35577D17-AUTU22A	1			1	4		ASSEMBLY	EA	N	08/31/2012	AGANESH	0	X		5500096329	CPO1	650070				1				
35577D17-AUTU22A	50374822	0010	PP01	      100	       1,000	MIN	A	LNG5	01/01/2012	LNG5-35577D17-AUTU22A	1			1	4	AUTACU	ASSEMBLY	EA	N	08/31/2012	AGANESH	0									1				
35577D17-AUTU22A	50374822	0020	PP01	        1	       1,000	S	A	LNG5	01/01/2012	LNG5-35577D17-AUTU22A	1			1	4	DUMMY	ASSEMBLY	EA	N	08/31/2012	AGANESH	0									1				
35577D17-AUTU22A	50374822	0100	ZP04	        0	       1,000	MIN	A	LNG5	01/01/2012	LNG5-35577D17-AUTU22A	1			1	4		ASSEMBLY	EA	N	08/31/2012	AGANESH	0	X		5500095424	CPO1	650070				1				
35577D17-AUTU22F	50374823	0010	PP01	       10	       1,000	MIN	F	ATK6	01/01/2012	ATK6-35577D17-AUTU22F	1			1	4	FGF	FINISHING	EA	N	08/31/2012	AGANESH	0									1				
35577D17-AUTU22F	50374823	0020	PP01	        1	       1,000	S	F	ATK6	01/01/2012	ATK6-35577D17-AUTU22F	1			1	4	DUMMY	FINISHING	EA	N	08/31/2012	AGANESH	0									1				
35577D17-AUTU22F	50374823	0100	ZP04	        0	       1,000	MIN	F	ATK6	01/01/2012	ATK6-35577D17-AUTU22F	1			1	4		FINISHING	EA	N	08/31/2012	AGANESH	0	X		5500078770	CPO1	650072				1				
35577D17-AUTU22T	50374825	0010	ZP01	      1.0	       8,290	HR	T	ATK5	01/01/2012	ATK5-35577D17-AUTU22T	1			1	4	SVM1032T	UNIT BASED	EA	N	08/31/2012	AGANESH	0									1	UNIT			
35577D17-AUTU22T	50374825	0020	PP01	        1	       1,000	S	T	ATK5	01/01/2012	ATK5-35577D17-AUTU22T	1			1	4	DUMMY	TEST	EA	N	08/31/2012	AGANESH	0									1				
35577D17-AUTU22T	50374825	0100	ZP04	        0	       1,000	MIN	T	ATK5	01/01/2012	ATK5-35577D17-AUTU22T	1			1	4		TEST	EA	N	08/31/2012	AGANESH	0	X		5500080517	CPO1	650071				1				
35577D17-AUTU23A	50374827	0010	PP01	      100	       1,000	MIN	A	ATK5	01/01/2012	ATK5-35577D17-AUTU23A	1			1	4	AUTA	ASSEMBLY	EA	N	08/31/2012	AGANESH	0									1				
35577D17-AUTU23A	50374827	0020	PP01	        1	       1,000	S	A	ATK5	01/01/2012	ATK5-35577D17-AUTU23A	1			1	4	DUMMY	ASSEMBLY	EA	N	08/31/2012	AGANESH	0									1				
35577D17-AUTU23A	50374827	0100	ZP04	  980.010	       1,000	S	A	ATK5	01/01/2012	ATK5-35577D17-AUTU23A	1			1	4		ASSEMBLY	EA	N	08/31/2012	AGANESH	0	X		5500096330	CPO1	650070				1				
35577D17-AUTU23A	50374828	0010	PP01	      100	       1,000	MIN	A	LNG5	01/01/2012	LNG5-35577D17-AUTU23A	1			1	4	AUTA	ASSEMBLY	EA	N	08/31/2012	AGANESH	0									1				
35577D17-AUTU23A	50374828	0020	PP01	        1	       1,000	S	A	LNG5	01/01/2012	LNG5-35577D17-AUTU23A	1			1	4	DUMMY	ASSEMBLY	EA	N	08/31/2012	AGANESH	0									1				
35577D17-AUTU23A	50374828	0100	ZP04	  980.010	       1,000	S	A	LNG5	01/01/2012	LNG5-35577D17-AUTU23A	1			1	4		ASSEMBLY	EA	N	08/31/2012	AGANESH	0	X		5500095425	CPO1	650070				1				
35577D17-AUTU23A	50381877	0010	PP01	      100	       1,000	MIN	A	ATP6	01/01/2008	ATP6-35577D17-AUTU23A	1			1	4	AUTA	ASSEMBLY	EA	N	11/29/2012	MGRAY	0									1				
35577D17-AUTU23A	50381877	0020	PP01	        1	       1,000	S	A	ATP6	01/01/2008	ATP6-35577D17-AUTU23A	1			1	4	DUMMY	ASSEMBLY	EA	N	11/29/2012	MGRAY	0									1				
35577D17-AUTU23A	50381877	0100	ZP04	        0	       1,000	MIN	A	ATP6	01/01/2008	ATP6-35577D17-AUTU23A	1			1	4		Assembly	EA	N	11/29/2012	MGRAY	0	X		5500096836	CPO1	650070				1				
35577D17-AUTU23F	50374829	0010	PP01	       10	       1,000	MIN	F	ATK6	01/01/2012	ATK6-35577D17-AUTU23F	1			1	4	FGF	FINISHING	EA	N	08/31/2012	AGANESH	0									1				
35577D17-AUTU23F	50374829	0020	PP01	        1	       1,000	S	F	ATK6	01/01/2012	ATK6-35577D17-AUTU23F	1			1	4	DUMMY	FINISHING	EA	N	08/31/2012	AGANESH	0									1				
35577D17-AUTU23F	50374829	0100	ZP04	        0	       1,000	MIN	F	ATK6	01/01/2012	ATK6-35577D17-AUTU23F	1			1	4		FINISHING	EA	N	08/31/2012	AGANESH	0	X		5500078771	CPO1	650072				1				
35577D17-AUTU23F	50374830	0010	PP01	       10	       1,000	MIN	F	LNG5	01/01/2012	LNG5-35577D17-AUTU23F	1			1	4	FGF	FINISHING	EA	N	08/31/2012	AGANESH	0									1				
35577D17-AUTU23F	50374830	0020	PP01	        1	       1,000	S	F	LNG5	01/01/2012	LNG5-35577D17-AUTU23F	1			1	4	DUMMY	FINISHING	EA	N	08/31/2012	AGANESH	0									1				
35577D17-AUTU23F	50374830	0100	ZP04	        0	       1,000	MIN	F	LNG5	01/01/2012	LNG5-35577D17-AUTU23F	1			1	4		FINISHING	EA	N	08/31/2012	AGANESH	0	X		5500084582	CPO1	650072				1				
35577D17-AUTU23F	50410243	0010	PP01	       10	       1,000	MIN	F	ATP6	01/01/2008	ATP6-35577D17-AUTU23F	1			1	4	FGF	FINISHING	EA	N	10/17/2013	SCONRAD	0									1				
35577D17-AUTU23F	50410243	0020	PP01	        1	       1,000	S	F	ATP6	01/01/2008	ATP6-35577D17-AUTU23F	1			1	4	DUMMY	FINISHING	EA	N	10/17/2013	SCONRAD	0									1				
35577D17-AUTU23F	50410243	0100	ZP04	        0	       1,000	MIN	F	ATP6	01/01/2008	ATP6-35577D17-AUTU23F	1			1	4		Tape & Reel	EA	N	10/17/2013	SCONRAD	0	X		5500112053	CPO1	650072				1				
35577D17-AUTU23T	50374831	0010	ZP01	      1.0	       8,290	HR	T	ATK5	01/01/2012	ATK5-35577D17-AUTU23T	1			1	4	SVM1032T	UNIT BASED	EA	N	08/31/2012	AGANESH	0									1	UNIT			
35577D17-AUTU23T	50374831	0020	PP01	        1	       1,000	S	T	ATK5	01/01/2012	ATK5-35577D17-AUTU23T	1			1	4	DUMMY	TEST	EA	N	08/31/2012	AGANESH	0									1				
35577D17-AUTU23T	50374831	0100	ZP04	        0	       1,000	MIN	T	ATK5	01/01/2012	ATK5-35577D17-AUTU23T	1			1	4		TEST	EA	N	08/31/2012	AGANESH	0	X		5500080518	CPO1	650071				1				
35577D17-AUTU23T	50374832	0010	ZP01	      1.0	       7,405	HR	T	LNG5	01/01/2012	LNG5-35577D17-AUTU23T	1			1	4	SVM1012T	TEST	EA	N	08/31/2012	AGANESH	0									1				
35577D17-AUTU23T	50374832	0020	ZP01	      1.0	       7,405	HR	T	LNG5	01/01/2012	LNG5-35577D17-AUTU23T	1			1	4	SVM1014T	TEST	EA	N	08/31/2012	AGANESH	0									1				
35577D17-AUTU23T	50374832	0030	ZP01	        1	       1,000	S	T	LNG5	01/01/2012	LNG5-35577D17-AUTU23T	1			1	4	DUMMY	TEST	EA	N	08/31/2012	AGANESH	0									1				
35577D17-AUTU23T	50374832	0100	ZP04	        0	       1,000	MIN	T	LNG5	01/01/2012	LNG5-35577D17-AUTU23T	1			1	4		TEST	EA	N	08/31/2012	AGANESH	0	X		5500070214	CPO1	650071				1				
35577D17-AUTU23T	50381879	0010	ZP01	      100	       1,000	MIN	T	ATP6	01/01/2008	ATP6-35577D17-AUTU23T	1			1	4	AUTT	UNIT BASED	EA	N	11/29/2012	MGRAY	0									1	UNIT			
35577D17-AUTU23T	50381879	0020	PP01	        1	       1,000	S	T	ATP6	01/01/2008	ATP6-35577D17-AUTU23T	1			1	4	DUMMY	TEST	EA	N	11/29/2012	MGRAY	0									1				
35577D17-AUTU23T	50381879	0100	ZP04	        0	       1,000	MIN	T	ATP6	01/01/2008	ATP6-35577D17-AUTU23T	1			1	4		Final Test	EA	N	11/29/2012	MGRAY	0	X		5500080830	CPO1	650071				1				
35577D17-AUTU24A	50374834	0010	PP01	      100	       1,000	MIN	A	LNG5	01/01/2012	LNG5-35577D17-AUTU24A	1			1	4	AUTACU	ASSEMBLY	EA	N	08/31/2012	AGANESH	0									1				
35577D17-AUTU24A	50374834	0020	PP01	        1	       1,000	S	A	LNG5	01/01/2012	LNG5-35577D17-AUTU24A	1			1	4	DUMMY	ASSEMBLY	EA	N	08/31/2012	AGANESH	0									1				
35577D17-AUTU24A	50374834	0100	ZP04	  980.010	       1,000	S	A	LNG5	01/01/2012	LNG5-35577D17-AUTU24A	1			1	4		ASSEMBLY	EA	N	08/31/2012	AGANESH	0	X		5500095426	CPO1	650070				1				
35577D17-AUTU24F	50374836	0010	PP01	       10	       1,000	MIN	F	LNG5	01/01/2012	LNG5-35577D17-AUTU24F	1			1	4	FGF	FINISHING	EA	N	08/31/2012	AGANESH	0									1				
35577D17-AUTU24F	50374836	0020	PP01	        1	       1,000	S	F	LNG5	01/01/2012	LNG5-35577D17-AUTU24F	1			1	4	DUMMY	FINISHING	EA	N	08/31/2012	AGANESH	0									1				
35577D17-AUTU24F	50374836	0100	ZP03		       1,000		F	LNG5	01/01/2012	LNG5-35577D17-AUTU24F	1			1	4		FINISHING	EA	N	08/31/2012	AGANESH	0	X								1				
35577D17-AUTU24T	50374838	0010	ZP01	      1.0	       7,405	HR	T	LNG5	01/01/2012	LNG5-35577D17-AUTU24T	1			1	4	SVM1012T	TEST	EA	N	08/31/2012	AGANESH	0									1				
35577D17-AUTU24T	50374838	0020	ZP01	      1.0	       7,405	HR	T	LNG5	01/01/2012	LNG5-35577D17-AUTU24T	1			1	4	SVM1014T	TEST	EA	N	08/31/2012	AGANESH	0									1				
35577D17-AUTU24T	50374838	0030	ZP01	        1	       1,000	S	T	LNG5	01/01/2012	LNG5-35577D17-AUTU24T	1			1	4	DUMMY	TEST	EA	N	08/31/2012	AGANESH	0									1				
35577D17-AUTU24T	50374838	0100	ZP04	        0	       1,000	MIN	T	LNG5	01/01/2012	LNG5-35577D17-AUTU24T	1			1	4		TEST	EA	N	08/31/2012	AGANESH	0	X		5500070215	CPO1	650071				1				
35577D17-AUTU25A	50375117	0010	PP01	      100	       1,000	MIN	A	ATK5	01/01/2008	ATK5-35577D17-AUTU25A	1			1	4	AUTACU	ASSEMBLY	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU25A	50375117	0020	PP01	        1	       1,000	S	A	ATK5	01/01/2008	ATK5-35577D17-AUTU25A	1			1	4	DUMMY	ASSEMBLY	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU25A	50375117	0100	ZP04	        0	       1,000	MIN	A	ATK5	01/01/2008	ATK5-35577D17-AUTU25A	1			1	4		Assembly	EA	N	09/05/2012	AGANESH	0	X		5500096332	CPO1	650070				1				
35577D17-AUTU25A	50375118	0010	PP01	      100	       1,000	MIN	A	LNG5	01/01/2008	LNG5-35577D17-AUTU25A	1			1	4	AUTACU	ASSEMBLY	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU25A	50375118	0020	PP01	        1	       1,000	S	A	LNG5	01/01/2008	LNG5-35577D17-AUTU25A	1			1	4	DUMMY	ASSEMBLY	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU25A	50375118	0100	ZP04	        0	       1,000	MIN	A	LNG5	01/01/2008	LNG5-35577D17-AUTU25A	1			1	4		Assembly	EA	N	09/05/2012	AGANESH	0	X		5500095427	CPO1	650070				1				
35577D17-AUTU25F	50375119	0010	PP01	       10	       1,000	MIN	F	ATK6	01/01/2008	ATK6-35577D17-AUTU25F	1			1	4	FGF	FINISHING	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU25F	50375119	0020	PP01	        1	       1,000	S	F	ATK6	01/01/2008	ATK6-35577D17-AUTU25F	1			1	4	DUMMY	FINISHING	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU25F	50375119	0100	ZP04	        0	       1,000	MIN	F	ATK6	01/01/2008	ATK6-35577D17-AUTU25F	1			1	4		Tape & Reel	EA	N	09/05/2012	AGANESH	0	X		5500078773	CPO1	650072				1				
35577D17-AUTU25F	50375120	0010	PP01	       10	       1,000	MIN	F	LNG5	01/01/2008	LNG5-35577D17-AUTU25F	1			1	4	FGF	FINISHING	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU25F	50375120	0020	PP01	        1	       1,000	S	F	LNG5	01/01/2008	LNG5-35577D17-AUTU25F	1			1	4	DUMMY	FINISHING	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU25F	50375120	0100	ZP04	        0	       1,000	MIN	F	LNG5	01/01/2008	LNG5-35577D17-AUTU25F	1			1	4		Tape & Reel	EA	N	09/05/2012	AGANESH	0	X		5500084584	CPO1	650072				1				
35577D17-AUTU25T	50375121	0010	ZP01	      1.0	       8,290	HR	T	ATK5	01/01/2008	ATK5-35577D17-AUTU25T	1			1	4	SVM1032T	UNIT BASED	EA	N	09/05/2012	AGANESH	0									1	UNIT			
35577D17-AUTU25T	50375121	0020	PP01	        1	       1,000	S	T	ATK5	01/01/2008	ATK5-35577D17-AUTU25T	1			1	4	DUMMY	TEST	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU25T	50375121	0100	ZP04	        0	       1,000	MIN	T	ATK5	01/01/2008	ATK5-35577D17-AUTU25T	1			1	4		Final Test	EA	N	09/05/2012	AGANESH	0	X		5500080520	CPO1	650071				1				
35577D17-AUTU25T	50375122	0010	ZP01	      1.0	         883	HR	T	LNG5	01/01/2008	LNG5-35577D17-AUTU25T	1			1	4	MGT1010T	TEST	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU25T	50375122	0020	ZP01	      1.0	         883	HR	T	LNG5	01/01/2008	LNG5-35577D17-AUTU25T	1			1	4	MGT1011T	TEST	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU25T	50375122	0030	ZP01	        1	       1,000	S	T	LNG5	01/01/2008	LNG5-35577D17-AUTU25T	1			1	4	DUMMY	TEST	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU25T	50375122	0100	ZP04	        0	       1,000	MIN	T	LNG5	01/01/2008	LNG5-35577D17-AUTU25T	1			1	4		Final Test	EA	N	09/05/2012	AGANESH	0	X		5500070216	CPO1	650071				1				
35577D17-AUTU26A	50375123	0010	PP01	      100	       1,000	MIN	A	LNG5	01/01/2008	LNG5-35577D17-AUTU26A	1			1	4	AUTACU	ASSEMBLY	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU26A	50375123	0020	PP01	        1	       1,000	S	A	LNG5	01/01/2008	LNG5-35577D17-AUTU26A	1			1	4	DUMMY	ASSEMBLY	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU26A	50375123	0100	ZP04	        0	       1,000	MIN	A	LNG5	01/01/2008	LNG5-35577D17-AUTU26A	1			1	4		Assembly	EA	N	09/05/2012	AGANESH	0	X		5500095428	CPO1	650070				1				
35577D17-AUTU26F	50375124	0010	PP01	       10	       1,000	MIN	F	LNG5	01/01/2008	LNG5-35577D17-AUTU26F	1			1	4	FGF	FINISHING	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU26F	50375124	0020	PP01	        1	       1,000	S	F	LNG5	01/01/2008	LNG5-35577D17-AUTU26F	1			1	4	DUMMY	FINISHING	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU26F	50375124	0100	ZP04	        0	       1,000	MIN	F	LNG5	01/01/2008	LNG5-35577D17-AUTU26F	1			1	4		Tape & Reel	EA	N	09/05/2012	AGANESH	0	X		5500084585	CPO1	650072				1				
35577D17-AUTU26T	50375125	0010	ZP01	      1.0	         883	HR	T	LNG5	01/01/2008	LNG5-35577D17-AUTU26T	1			1	4	MGT1010T	TEST	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU26T	50375125	0020	ZP01	      1.0	         883	HR	T	LNG5	01/01/2008	LNG5-35577D17-AUTU26T	1			1	4	MGT1011T	TEST	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU26T	50375125	0030	ZP01	        1	       1,000	S	T	LNG5	01/01/2008	LNG5-35577D17-AUTU26T	1			1	4	DUMMY	TEST	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU26T	50375125	0100	ZP04	        0	       1,000	MIN	T	LNG5	01/01/2008	LNG5-35577D17-AUTU26T	1			1	4		Final Test	EA	N	09/05/2012	AGANESH	0	X		5500070217	CPO1	650071				1				
35577D17-AUTU27A	50375127	0010	PP01	      100	       1,000	MIN	A	LNG5	01/01/2008	LNG5-35577D17-AUTU27A	1			1	4	AUTACU	ASSEMBLY	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU27A	50375127	0020	PP01	        1	       1,000	S	A	LNG5	01/01/2008	LNG5-35577D17-AUTU27A	1			1	4	DUMMY	ASSEMBLY	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU27A	50375127	0100	ZP04	        0	       1,000	MIN	A	LNG5	01/01/2008	LNG5-35577D17-AUTU27A	1			1	4		Assembly	EA	N	09/05/2012	AGANESH	0	X		5500095429	CPO1	650070				1				
35577D17-AUTU27F	50375129	0010	PP01	       10	       1,000	MIN	F	LNG5	01/01/2008	LNG5-35577D17-AUTU27F	1			1	4	FGF	FINISHING	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU27F	50375129	0020	PP01	        1	       1,000	S	F	LNG5	01/01/2008	LNG5-35577D17-AUTU27F	1			1	4	DUMMY	FINISHING	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU27F	50375129	0100	ZP03	        0	       1,000	MIN	F	LNG5	01/01/2008	LNG5-35577D17-AUTU27F	1			1	4		No Tape & Reel	EA	N	09/05/2012	AGANESH	0	X								1				
35577D17-AUTU27T	50375131	0010	ZP01	      1.0	       7,405	HR	T	LNG5	01/01/2008	LNG5-35577D17-AUTU27T	1			1	4	SVM1012T	TEST	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU27T	50375131	0020	ZP01	      1.0	       7,405	HR	T	LNG5	01/01/2008	LNG5-35577D17-AUTU27T	1			1	4	SVM1014T	TEST	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU27T	50375131	0030	ZP01	        1	       1,000	S	T	LNG5	01/01/2008	LNG5-35577D17-AUTU27T	1			1	4	DUMMY	TEST	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU27T	50375131	0100	ZP04	        0	       1,000	MIN	T	LNG5	01/01/2008	LNG5-35577D17-AUTU27T	1			1	4		Final Test	EA	N	09/05/2012	AGANESH	0	X		5500070218	CPO1	650071				1				
35577D17-AUTU28A	50375132	0010	PP01	      100	       1,000	MIN	A	ATK5	01/01/2008	ATK5-35577D17-AUTU28A	1			1	4	AUTACU	ASSEMBLY	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU28A	50375132	0020	PP01	        1	       1,000	S	A	ATK5	01/01/2008	ATK5-35577D17-AUTU28A	1			1	4	DUMMY	ASSEMBLY	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU28A	50375132	0100	ZP04	        0	       1,000	MIN	A	ATK5	01/01/2008	ATK5-35577D17-AUTU28A	1			1	4		Assembly	EA	N	09/05/2012	AGANESH	0	X		5500096334	CPO1	650070				1				
35577D17-AUTU28A	50375133	0010	PP01	      100	       1,000	MIN	A	LNG5	01/01/2008	LNG5-35577D17-AUTU28A	1			1	4	AUTACU	ASSEMBLY	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU28A	50375133	0020	PP01	        1	       1,000	S	A	LNG5	01/01/2008	LNG5-35577D17-AUTU28A	1			1	4	DUMMY	ASSEMBLY	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU28A	50375133	0100	ZP04	        0	       1,000	MIN	A	LNG5	01/01/2008	LNG5-35577D17-AUTU28A	1			1	4		Assembly	EA	N	09/05/2012	AGANESH	0	X		5500095430	CPO1	650070				1				
35577D17-AUTU28F	50375134	0010	PP01	       10	       1,000	MIN	F	ATK6	01/01/2008	ATK6-35577D17-AUTU28F	1			1	4	FGF	FINISHING	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU28F	50375134	0020	PP01	        1	       1,000	S	F	ATK6	01/01/2008	ATK6-35577D17-AUTU28F	1			1	4	DUMMY	FINISHING	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU28F	50375134	0100	ZP04	        0	       1,000	MIN	F	ATK6	01/01/2008	ATK6-35577D17-AUTU28F	1			1	4		Tape & Reel	EA	N	09/05/2012	AGANESH	0	X		5500078774	CPO1	650072				1				
35577D17-AUTU28F	50375135	0010	PP01	       10	       1,000	MIN	F	LNG5	01/01/2008	LNG5-35577D17-AUTU28F	1			1	4	FGF	FINISHING	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU28F	50375135	0020	PP01	        1	       1,000	S	F	LNG5	01/01/2008	LNG5-35577D17-AUTU28F	1			1	4	DUMMY	FINISHING	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU28F	50375135	0100	ZP04	        0	       1,000	MIN	F	LNG5	01/01/2008	LNG5-35577D17-AUTU28F	1			1	4		Tape & Reel	EA	N	09/05/2012	AGANESH	0	X		5500084587	CPO1	650072				1				
35577D17-AUTU28T	50375136	0010	ZP01	      1.0	       8,290	HR	T	ATK5	01/01/2008	ATK5-35577D17-AUTU28T	1			1	4	SVM1032T	UNIT BASED	EA	N	09/05/2012	AGANESH	0									1	UNIT			
35577D17-AUTU28T	50375136	0020	PP01	        1	       1,000	S	T	ATK5	01/01/2008	ATK5-35577D17-AUTU28T	1			1	4	DUMMY	TEST	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU28T	50375136	0100	ZP04	        0	       1,000	MIN	T	ATK5	01/01/2008	ATK5-35577D17-AUTU28T	1			1	4		Final Test	EA	N	09/05/2012	AGANESH	0	X		5500080522	CPO1	650071				1				
35577D17-AUTU28T	50375137	0010	ZP01	      1.0	         883	HR	T	LNG5	01/01/2008	LNG5-35577D17-AUTU28T	1			1	4	MGT1010T	TEST	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU28T	50375137	0020	ZP01	      1.0	         883	HR	T	LNG5	01/01/2008	LNG5-35577D17-AUTU28T	1			1	4	MGT1011T	TEST	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU28T	50375137	0030	ZP01	        1	       1,000	S	T	LNG5	01/01/2008	LNG5-35577D17-AUTU28T	1			1	4	DUMMY	TEST	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU28T	50375137	0100	ZP04	        0	       1,000	MIN	T	LNG5	01/01/2008	LNG5-35577D17-AUTU28T	1			1	4		Final Test	EA	N	09/05/2012	AGANESH	0	X		5500070219	CPO1	650071				1				
35577D17-AUTU29A	50375138	0010	PP01	      100	       1,000	MIN	A	ATK5	01/01/2008	ATK5-35577D17-AUTU29A	1			1	4	AUTACU	ASSEMBLY	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU29A	50375138	0020	PP01	        1	       1,000	S	A	ATK5	01/01/2008	ATK5-35577D17-AUTU29A	1			1	4	DUMMY	ASSEMBLY	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU29A	50375138	0100	ZP04	        0	       1,000	MIN	A	ATK5	01/01/2008	ATK5-35577D17-AUTU29A	1			1	4		Assembly	EA	N	09/05/2012	AGANESH	0	X		5500096335	CPO1	650070				1				
35577D17-AUTU29A	50375139	0010	PP01	      100	       1,000	MIN	A	LNG5	01/01/2008	LNG5-35577D17-AUTU29A	1			1	4	AUTACU	ASSEMBLY	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU29A	50375139	0020	PP01	        1	       1,000	S	A	LNG5	01/01/2008	LNG5-35577D17-AUTU29A	1			1	4	DUMMY	ASSEMBLY	EA	N	09/05/2012	AGANESH	0									1				
35577D17-AUTU29A	50375139	0100	ZP04	        0	       1,000	MIN	A	LNG5	01/01/2008	LNG5-35577D17-AUTU29A	1			1	4		Assembly	EA	N	09/05/2012	AGANESH	0	X		5500095431	CPO1	650070				1				
35577D17-AUTU29F	50375140	0010	PP01	       10	       1,000	MIN	F	ATK6	01/01/2008	ATK6-35577D17-AUTU29F	1			1	4	FGF	FINISHING	EA	N	09/05/2012	AGANESH	0									1				
